	Raw ADC Value	ADC Count	ADC Voltage
	8c3e688a	  4089994	 1.218913198
	8b3e689c	  4090012	 1.218918562
	833e6898	  4090008	 1.218917370
	883e688f	  4089999	 1.218914747
	803e6853	  4089939	 1.218896866
	8d3e6881	  4089985	 1.218910456
	873e686f	  4089967	 1.218905210
	863e685c	  4089948	 1.218899488
	883e688e	  4089998	 1.218914390
	853e6856	  4089942	 1.218897700
	8d3e6863	  4089955	 1.218901634
	8a3e6859	  4089945	 1.218898535
	8b3e6885	  4089989	 1.218911648
	8f3e687d	  4089981	 1.218909264
	873e6885	  4089989	 1.218911648
	823e6899	  4090009	 1.218917608
	863e6860	  4089952	 1.218900681
	813e68a1	  4090017	 1.218919992
	863e68af	  4090031	 1.218924284
	883e687c	  4089980	 1.218909025
	813e689f	  4090015	 1.218919516
	853e686e	  4089966	 1.218904853
	803e68ad	  4090029	 1.218923569
	803e6844	  4089924	 1.218892336
	803e6842	  4089922	 1.218891740
	8c3e689b	  4090011	 1.218918324
	813e686a	  4089962	 1.218903661
	8d3e6892	  4090002	 1.218915582
	833e6873	  4089971	 1.218906403
	8c3e6872	  4089970	 1.218906045
	8f3e68bd	  4090045	 1.218928337
	8b3e687f	  4089983	 1.218909979
	8a3e68a2	  4090018	 1.218920350
	8f3e689a	  4090010	 1.218917966
	873e66b7	  4089527	 1.218774080
	823e5e40	  4087360	 1.218128204
	843e61a8	  4088232	 1.218388081
	873e61be	  4088254	 1.218394637
	8e3e6009	  4087817	 1.218264341
	893e6674	  4089460	 1.218754053
	863e6709	  4089609	 1.218798399
	8f3e6630	  4089392	 1.218733788
	883e674a	  4089674	 1.218817830
	853e66cd	  4089549	 1.218780518
	803e65ef	  4089327	 1.218714476
	863e6654	  4089428	 1.218744516
	8d3e6611	  4089361	 1.218724489
	853e665a	  4089434	 1.218746305
	8b3e6614	  4089364	 1.218725443
	8c3e65d2	  4089298	 1.218705773
	8b3e65d5	  4089301	 1.218706608
	863e65da	  4089306	 1.218708158
	843e66ac	  4089516	 1.218770742
	843e6845	  4089925	 1.218892574
	823e687f	  4089983	 1.218909979
	8e3e683a	  4089914	 1.218889356
	8c3e689f	  4090015	 1.218919516
	8c3e6876	  4089974	 1.218907237
	823e68a1	  4090017	 1.218919992
	853e6822	  4089890	 1.218882203
	843e685c	  4089948	 1.218899488
	8c3e6871	  4089969	 1.218905687
	863e688e	  4089998	 1.218914390
	8d3e686c	  4089964	 1.218904257
	843e6836	  4089910	 1.218888164
	893e6866	  4089958	 1.218902469
	8d3e688d	  4089997	 1.218914032
	823e6876	  4089974	 1.218907237
	8a3e68c0	  4090048	 1.218929291
	823e6887	  4089991	 1.218912363
	893e68a5	  4090021	 1.218921185
	8c3e6867	  4089959	 1.218902826
	853e689e	  4090014	 1.218919158
	893e6886	  4089990	 1.218912005
	8d3e68a2	  4090018	 1.218920350
	8b3e687e	  4089982	 1.218909621
	8d3e688f	  4089999	 1.218914747
	8d3e687e	  4089982	 1.218909621
	8e3e6879	  4089977	 1.218908072
	8b3e6866	  4089958	 1.218902469
	8e3e6896	  4090006	 1.218916774
	893e689b	  4090011	 1.218918324
	823e68a4	  4090020	 1.218920946
	883e6836	  4089910	 1.218888164
	853e6898	  4090008	 1.218917370
	823e687b	  4089979	 1.218908787
	823e687b	  4089979	 1.218908787
	833e6839	  4089913	 1.218888998
	8a3e68bf	  4090047	 1.218929052
	8d3e685c	  4089948	 1.218899488
	883e6860	  4089952	 1.218900681
	8e3e686b	  4089963	 1.218904018
	813e6862	  4089954	 1.218901277
	813e687a	  4089978	 1.218908429
	883e6838	  4089912	 1.218888760
	803e6895	  4090005	 1.218916416
	883e6820	  4089888	 1.218881607
	833e685c	  4089948	 1.218899488
	853e684d	  4089933	 1.218894958
	893e6881	  4089985	 1.218910456
	843e6853	  4089939	 1.218896866
	893e68bd	  4090045	 1.218928337
	883e688e	  4089998	 1.218914390
	8f3e688a	  4089994	 1.218913198
	853e6886	  4089990	 1.218912005
	863e684d	  4089933	 1.218894958
	8a3e68a7	  4090023	 1.218921900
	873e68a0	  4090016	 1.218919754
	8b3e6877	  4089975	 1.218907595
	823e685e	  4089950	 1.218900084
	823e6852	  4089938	 1.218896508
	863e6868	  4089960	 1.218903065
	893e689f	  4090015	 1.218919516
	8c3e6858	  4089944	 1.218898296
	8f3e68b6	  4090038	 1.218926311
	8a3e6897	  4090007	 1.218917131
	873e6840	  4089920	 1.218891144
	8b3e6823	  4089891	 1.218882561
	8b3e688c	  4089996	 1.218913794
	8e3e6865	  4089957	 1.218902111
	833e684b	  4089931	 1.218894482
	813e688c	  4089996	 1.218913794
	833e688a	  4089994	 1.218913198
	8a3e6865	  4089957	 1.218902111
	823e6855	  4089941	 1.218897343
	873e683f	  4089919	 1.218890905
	8d3e682a	  4089898	 1.218884587
	813e6870	  4089968	 1.218905449
	843e6874	  4089972	 1.218906641
	813e6895	  4090005	 1.218916416
	8e3e6861	  4089953	 1.218900919
	843e6858	  4089944	 1.218898296
	853e6869	  4089961	 1.218903303
	833e6891	  4090001	 1.218915224
	8c3e685c	  4089948	 1.218899488
	813e6888	  4089992	 1.218912601
	8d3e686b	  4089963	 1.218904018
	803e6887	  4089991	 1.218912363
	8d3e684c	  4089932	 1.218894720
	803e686a	  4089962	 1.218903661
	823e689d	  4090013	 1.218918800
	8b3e6893	  4090003	 1.218915939
	843e6868	  4089960	 1.218903065
	863e6877	  4089975	 1.218907595
	853e686b	  4089963	 1.218904018
	843e6890	  4090000	 1.218914986
	843e6841	  4089921	 1.218891382
	8e3e687d	  4089981	 1.218909264
	823e682c	  4089900	 1.218885183
	853e68b1	  4090033	 1.218924761
	8f3e68b0	  4090032	 1.218924522
	823e6895	  4090005	 1.218916416
	883e6851	  4089937	 1.218896151
	803e6863	  4089955	 1.218901634
	8c3e6894	  4090004	 1.218916178
	803e6883	  4089987	 1.218911171
	8d3e6862	  4089954	 1.218901277
	873e68b9	  4090041	 1.218927145
	853e686a	  4089962	 1.218903661
	843e689e	  4090014	 1.218919158
	823e6877	  4089975	 1.218907595
	873e6890	  4090000	 1.218914986
	883e6629	  4089385	 1.218731642
	813e5ccf	  4086991	 1.218018293
	8a3e5ddf	  4087263	 1.218099356
	833e6002	  4087810	 1.218262315
	803e62ba	  4088506	 1.218469739
	843e67ea	  4089834	 1.218865514
	8b3e66be	  4089534	 1.218776107
	853e6607	  4089351	 1.218721628
	853e6714	  4089620	 1.218801737
	8e3e6684	  4089476	 1.218758821
	803e6644	  4089412	 1.218739748
	8f3e669c	  4089500	 1.218765974
	8f3e6613	  4089363	 1.218725204
	863e6628	  4089384	 1.218731403
	823e65f9	  4089337	 1.218717337
	803e6634	  4089396	 1.218734980
	823e65f0	  4089328	 1.218714714
	8f3e6627	  4089383	 1.218731165
	883e65d2	  4089298	 1.218705773
	833e657e	  4089214	 1.218680739
	833e662e	  4089390	 1.218733191
	893e6674	  4089460	 1.218754053
	843e65ea	  4089322	 1.218712926
	883e6628	  4089384	 1.218731403
	8d3e6620	  4089376	 1.218729019
	8f3e663a	  4089402	 1.218736768
	843e65e8	  4089320	 1.218712330
	883e663e	  4089406	 1.218737960
	8a3e661a	  4089370	 1.218727231
	873e6671	  4089457	 1.218753099
	853e6658	  4089432	 1.218745708
	8a3e663f	  4089407	 1.218738317
	8a3e6656	  4089430	 1.218745112
	8d3e675a	  4089690	 1.218822598
	8d3e6889	  4089993	 1.218912840
	873e688e	  4089998	 1.218914390
	883e686c	  4089964	 1.218904257
	873e68c9	  4090057	 1.218931913
	8d3e6862	  4089954	 1.218901277
	863e689f	  4090015	 1.218919516
	893e6856	  4089942	 1.218897700
	813e6846	  4089926	 1.218892932
	813e688d	  4089997	 1.218914032
	8b3e689d	  4090013	 1.218918800
	873e6820	  4089888	 1.218881607
	823e6831	  4089905	 1.218886614
	8b3e685d	  4089949	 1.218899727
	813e6882	  4089986	 1.218910813
	873e6888	  4089992	 1.218912601
	853e68ab	  4090027	 1.218923092
	883e6841	  4089921	 1.218891382
	803e687f	  4089983	 1.218909979
	853e6887	  4089991	 1.218912363
	8d3e6875	  4089973	 1.218906879
	823e68a7	  4090023	 1.218921900
	893e6831	  4089905	 1.218886614
	8b3e6878	  4089976	 1.218907833
	8c3e68b1	  4090033	 1.218924761
	8c3e687b	  4089979	 1.218908787
	8a3e6886	  4089990	 1.218912005
	873e6853	  4089939	 1.218896866
	863e685c	  4089948	 1.218899488
	8b3e6812	  4089874	 1.218877435
	8f3e68b2	  4090034	 1.218925118
	8d3e6853	  4089939	 1.218896866
	813e685b	  4089947	 1.218899250
	853e685c	  4089948	 1.218899488
	8e3e686f	  4089967	 1.218905210
	893e68bc	  4090044	 1.218928099
	853e6884	  4089988	 1.218911409
	813e686e	  4089966	 1.218904853
	8e3e687c	  4089980	 1.218909025
	8d3e686b	  4089963	 1.218904018
	8d3e68ba	  4090042	 1.218927503
	823e687d	  4089981	 1.218909264
	8b3e683e	  4089918	 1.218890548
	883e6890	  4090000	 1.218914986
	853e6835	  4089909	 1.218887806
	893e683e	  4089918	 1.218890548
	8b3e6893	  4090003	 1.218915939
	843e6859	  4089945	 1.218898535
	833e68a8	  4090024	 1.218922138
	8b3e68a8	  4090024	 1.218922138
	8d3e6887	  4089991	 1.218912363
	8d3e6860	  4089952	 1.218900681
	833e6886	  4089990	 1.218912005
	8a3e68a5	  4090021	 1.218921185
	843e68ac	  4090028	 1.218923330
	813e6880	  4089984	 1.218910217
	883e6845	  4089925	 1.218892574
	893e6896	  4090006	 1.218916774
	873e6848	  4089928	 1.218893528
	893e6874	  4089972	 1.218906641
	8c3e6885	  4089989	 1.218911648
	883e6897	  4090007	 1.218917131
	843e68a0	  4090016	 1.218919754
	8d3e6853	  4089939	 1.218896866
	873e6831	  4089905	 1.218886614
	8d3e6866	  4089958	 1.218902469
	8a3e6893	  4090003	 1.218915939
	883e6849	  4089929	 1.218893766
	803e6890	  4090000	 1.218914986
	883e6856	  4089942	 1.218897700
	883e6855	  4089941	 1.218897343
	803e6861	  4089953	 1.218900919
	883e6874	  4089972	 1.218906641
	803e687e	  4089982	 1.218909621
	8f3e68b8	  4090040	 1.218926907
	813e6881	  4089985	 1.218910456
	803e687f	  4089983	 1.218909979
	853e687e	  4089982	 1.218909621
	8e3e684e	  4089934	 1.218895316
	813e6874	  4089972	 1.218906641
	893e686a	  4089962	 1.218903661
	853e6871	  4089969	 1.218905687
	8a3e6874	  4089972	 1.218906641
	853e686c	  4089964	 1.218904257
	8d3e685a	  4089946	 1.218898892
	8c3e6872	  4089970	 1.218906045
	863e6864	  4089956	 1.218901873
	853e684d	  4089933	 1.218894958
	8c3e68ba	  4090042	 1.218927503
	8e3e686b	  4089963	 1.218904018
	863e68a7	  4090023	 1.218921900
	873e6881	  4089985	 1.218910456
	883e683f	  4089919	 1.218890905
	8d3e6841	  4089921	 1.218891382
	873e686f	  4089967	 1.218905210
	883e6696	  4089494	 1.218764186
	893e61c4	  4088260	 1.218396425
	883e5f2a	  4087594	 1.218197942
	873e5d7b	  4087163	 1.218069553
	8f3e6336	  4088630	 1.218506694
	8c3e67d7	  4089815	 1.218859911
	893e66c7	  4089543	 1.218778849
	853e6600	  4089344	 1.218719482
	853e6756	  4089686	 1.218821406
	8a3e66a7	  4089511	 1.218769312
	873e65af	  4089263	 1.218695402
	823e6686	  4089478	 1.218759418
	893e65e4	  4089316	 1.218711138
	893e663e	  4089406	 1.218737960
	8d3e66bc	  4089532	 1.218775511
	843e664b	  4089419	 1.218741894
	8f3e668a	  4089482	 1.218760610
	883e6646	  4089414	 1.218740344
	8f3e65d0	  4089296	 1.218705177
	803e66a5	  4089509	 1.218768597
	893e666a	  4089450	 1.218751073
	8b3e668b	  4089483	 1.218760967
	8c3e6658	  4089432	 1.218745708
	873e6673	  4089459	 1.218753815
	8f3e6654	  4089428	 1.218744516
	873e66c4	  4089540	 1.218777895
	853e66a9	  4089513	 1.218769789
	8a3e6639	  4089401	 1.218736410
	823e6651	  4089425	 1.218743563
	813e6770	  4089712	 1.218829155
	883e687a	  4089978	 1.218908429
	803e6822	  4089890	 1.218882203
	833e6874	  4089972	 1.218906641
	813e6844	  4089924	 1.218892336
	8e3e6878	  4089976	 1.218907833
	8c3e6861	  4089953	 1.218900919
	8b3e6887	  4089991	 1.218912363
	8a3e68b9	  4090041	 1.218927145
	893e6895	  4090005	 1.218916416
	8d3e6882	  4089986	 1.218910813
	8a3e6849	  4089929	 1.218893766
	813e6869	  4089961	 1.218903303
	8e3e680e	  4089870	 1.218876243
	8c3e6892	  4090002	 1.218915582
	8e3e6864	  4089956	 1.218901873
	803e68a2	  4090018	 1.218920350
	823e6842	  4089922	 1.218891740
	843e689d	  4090013	 1.218918800
	833e6870	  4089968	 1.218905449
	843e687b	  4089979	 1.218908787
	823e6855	  4089941	 1.218897343
	823e68c3	  4090051	 1.218930244
	873e6865	  4089957	 1.218902111
	833e6896	  4090006	 1.218916774
	8b3e6863	  4089955	 1.218901634
	843e687b	  4089979	 1.218908787
	823e686d	  4089965	 1.218904495
	853e6896	  4090006	 1.218916774
	873e686d	  4089965	 1.218904495
	8c3e684e	  4089934	 1.218895316
	8d3e6827	  4089895	 1.218883753
	8c3e6836	  4089910	 1.218888164
	8f3e682c	  4089900	 1.218885183
	833e68ae	  4090030	 1.218923926
	8a3e68aa	  4090026	 1.218922734
	8c3e6858	  4089944	 1.218898296
	8c3e6874	  4089972	 1.218906641
	833e6877	  4089975	 1.218907595
	813e684b	  4089931	 1.218894482
	813e6884	  4089988	 1.218911409
	8a3e689b	  4090011	 1.218918324
	8d3e6857	  4089943	 1.218898058
	8b3e688b	  4089995	 1.218913555
	803e6868	  4089960	 1.218903065
	8d3e689b	  4090011	 1.218918324
	8a3e687c	  4089980	 1.218909025
	8d3e685b	  4089947	 1.218899250
	873e6853	  4089939	 1.218896866
	873e689b	  4090011	 1.218918324
	8b3e6878	  4089976	 1.218907833
	883e686b	  4089963	 1.218904018
	833e6879	  4089977	 1.218908072
	8f3e6878	  4089976	 1.218907833
	8d3e6886	  4089990	 1.218912005
	883e6866	  4089958	 1.218902469
	8c3e6882	  4089986	 1.218910813
	853e683c	  4089916	 1.218889952
	843e6887	  4089991	 1.218912363
	823e68a4	  4090020	 1.218920946
	813e683c	  4089916	 1.218889952
	823e688c	  4089996	 1.218913794
	8c3e6847	  4089927	 1.218893290
	853e68a7	  4090023	 1.218921900
	813e6865	  4089957	 1.218902111
	853e68a6	  4090022	 1.218921542
	813e6841	  4089921	 1.218891382
	823e68a2	  4090018	 1.218920350
	873e6894	  4090004	 1.218916178
	8e3e6882	  4089986	 1.218910813
	803e684c	  4089932	 1.218894720
	823e688e	  4089998	 1.218914390
	803e6877	  4089975	 1.218907595
	8b3e6844	  4089924	 1.218892336
	893e68a9	  4090025	 1.218922377
	893e685e	  4089950	 1.218900084
	853e6879	  4089977	 1.218908072
	893e684d	  4089933	 1.218894958
	893e686f	  4089967	 1.218905210
	893e68b1	  4090033	 1.218924761
	8f3e6867	  4089959	 1.218902826
	813e6874	  4089972	 1.218906641
	883e689f	  4090015	 1.218919516
	823e68ac	  4090028	 1.218923330
	803e686e	  4089966	 1.218904853
	863e6880	  4089984	 1.218910217
	8a3e688b	  4089995	 1.218913555
	813e687d	  4089981	 1.218909264
	8e3e689f	  4090015	 1.218919516
	8e3e688d	  4089997	 1.218914032
	8b3e682f	  4089903	 1.218886137
	8d3e687a	  4089978	 1.218908429
	8a3e688b	  4089995	 1.218913555
	8c3e6884	  4089988	 1.218911409
	8f3e6894	  4090004	 1.218916178
	853e68b1	  4090033	 1.218924761
	8f3e6882	  4089986	 1.218910813
	8b3e6877	  4089975	 1.218907595
	843e686b	  4089963	 1.218904018
